cow_id,lactation_number,event,calving_date
12384,1,BRED,2019-07-14
12385,0,BRED,2017-08-28
12386,0,BRED,2017-08-29
12387,0,BRED,2017-08-30
12388,0,BRED,2017-08-30
12389,1,BRED,2019-08-23
12389,0,BRED,2017-08-30
12390,0,BRED,2017-09-01
12391,0,BRED,2017-09-01
12392,0,BRED,2017-09-02
12393,0,BRED,2017-09-02
12394,0,BRED,2017-09-03
12395,0,BRED,2017-09-03
12396,0,BRED,2017-09-03
12396,1,BRED,2019-07-28
12397,0,BRED,2017-09-05
12398,0,BRED,2017-09-05
12399,0,BRED,2017-09-05
12400,0,BRED,2017-09-05
12401,0,BRED,2017-09-08
12402,0,BRED,2017-09-11
12405,0,BRED,2017-09-14
12405,1,BRED,2019-08-14
12406,0,BRED,2017-09-13
12407,0,BRED,2017-09-14
12408,0,BRED,2017-09-15
12409,0,BRED,2017-09-16
12410,0,BRED,2017-09-17
12411,0,BRED,2017-09-18
12412,0,BRED,2017-09-18
12413,0,BRED,2017-09-19
12413,1,BRED,2019-09-14
12414,0,BRED,2017-09-19
12415,0,BRED,2017-09-19
12416,0,BRED,2017-09-19
12418,0,BRED,2017-09-23
12418,1,BRED,2019-09-05
12420,0,BRED,2017-09-23
12421,0,BRED,2017-09-24
12422,0,BRED,2017-09-24
12422,1,BRED,2019-09-09
12423,0,BRED,2017-09-24
12423,1,BRED,2019-08-30
12424,0,BRED,2017-09-24
12425,0,BRED,2017-09-26
12425,1,BRED,2019-09-05
12426,0,BRED,2017-09-26
12427,0,BRED,2017-09-26
12428,0,BRED,2017-09-26
12429,0,BRED,2017-09-27
12431,0,BRED,2017-09-27
12432,0,BRED,2017-09-27
12433,0,BRED,2017-09-28
12434,0,BRED,2017-09-28
12435,0,BRED,2017-09-29
12436,0,BRED,2017-09-29
12438,0,BRED,2017-09-29
12439,0,BRED,2017-09-29
12440,0,BRED,2017-09-30
12441,0,BRED,2017-09-30
12442,0,BRED,2017-10-01
12443,0,BRED,2017-10-02
12444,0,BRED,2017-10-02
12444,1,BRED,2019-08-22
12445,0,BRED,2017-10-02
12446,0,BRED,2017-10-02
12447,0,BRED,2017-10-03
12448,0,BRED,2017-10-03
12449,0,BRED,2017-10-03
12449,1,BRED,2019-09-07
12450,0,BRED,2017-10-04
12451,0,BRED,2017-10-05
12453,0,BRED,2017-10-05
12454,0,BRED,2017-10-08
12455,0,BRED,2017-10-08
12456,0,BRED,2017-10-08
12457,0,BRED,2017-10-08
12459,0,BRED,2017-10-09
12460,0,BRED,2017-10-09
12461,0,BRED,2017-10-09
12462,1,BRED,2019-09-02
12462,0,BRED,2017-10-09
12463,0,BRED,2017-10-09
12464,0,BRED,2017-10-09
12465,0,BRED,2017-10-10
12467,0,BRED,2017-10-10
12468,0,BRED,2017-10-10
12469,0,BRED,2017-10-11
12470,0,BRED,2017-10-11
12471,0,BRED,2017-10-12
12472,0,BRED,2017-10-12
12473,1,BRED,2019-09-05
12473,0,BRED,2017-10-13
12474,0,BRED,2017-10-13
12475,0,BRED,2017-10-13
12476,0,BRED,2017-10-14
12477,0,BRED,2017-10-14
12478,0,BRED,2017-10-15
12479,0,BRED,2017-10-16
12480,0,BRED,2017-10-17
12481,0,BRED,2017-10-17
12482,0,BRED,2017-10-17
12483,0,BRED,2017-10-17
12484,0,BRED,2017-10-19
12485,0,BRED,2017-10-20
12487,0,BRED,2017-10-22
12489,0,BRED,2017-10-21
12490,0,BRED,2017-10-22
12491,0,BRED,2017-10-22
12492,0,BRED,2017-10-22
12493,0,BRED,2017-10-23
12494,0,BRED,2017-10-25
12495,0,BRED,2017-10-25
12496,0,BRED,2017-10-25
12497,0,BRED,2017-10-25
12498,0,BRED,2017-10-25
12499,0,BRED,2017-10-25
12500,0,BRED,2017-10-26
12500,1,BRED,2019-09-19
12501,0,BRED,2017-10-26
12502,1,BRED,2019-09-15
12502,0,BRED,2017-10-27
12503,0,BRED,2017-10-29
12504,0,BRED,2017-10-29
12505,0,BRED,2017-10-30
12506,0,BRED,2017-10-30
12507,0,BRED,2017-10-31
12508,0,BRED,2017-10-31
12509,0,BRED,2017-11-03
12510,0,BRED,2017-11-03
12511,0,BRED,2017-11-03
12512,0,BRED,2017-11-05
12513,0,BRED,2017-11-05
12514,0,BRED,2017-11-05
12515,0,BRED,2017-11-06
12516,0,BRED,2017-11-06
12517,0,BRED,2017-11-08
12518,0,BRED,2017-11-09
12519,0,BRED,2017-11-09
12520,0,BRED,2017-11-09
12521,0,BRED,2017-11-09
12522,0,BRED,2017-11-09
12523,0,BRED,2017-11-10
12525,0,BRED,2017-11-11
12526,0,BRED,2017-11-11
12527,0,BRED,2017-11-13
12528,0,BRED,2017-11-12
12529,0,BRED,2017-11-14
12530,0,BRED,2017-11-15
12531,0,BRED,2017-11-15
12532,0,BRED,2017-11-15
12533,0,BRED,2017-11-16
12534,0,BRED,2017-11-18
12536,0,BRED,2017-11-18
12537,0,BRED,2017-11-19
12538,0,BRED,2017-11-19
12539,0,BRED,2017-11-19
12540,0,BRED,2017-11-19
12542,0,BRED,2017-11-22
12543,0,BRED,2017-11-22
12544,0,BRED,2017-11-22
12545,0,BRED,2017-11-22
12546,0,BRED,2017-11-22
12547,0,BRED,2017-11-25
12548,0,BRED,2017-11-25
12549,0,BRED,2017-11-25
12550,0,BRED,2017-11-25
12551,0,BRED,2017-11-25
12552,0,BRED,2017-11-25
12553,0,BRED,2017-11-25
12554,0,BRED,2017-11-25
12555,0,BRED,2017-11-26
12556,0,BRED,2017-11-26
12557,0,BRED,2017-11-26
12558,0,BRED,2017-11-27
12559,0,BRED,2017-11-27
12560,0,BRED,2017-11-27
12561,0,BRED,2017-11-27
12562,0,BRED,2017-11-27
12564,0,BRED,2017-11-28
12565,0,BRED,2017-11-28
12566,0,BRED,2017-11-28
12567,0,BRED,2017-11-28
12570,0,BRED,2017-11-29
12571,0,BRED,2017-11-29
12572,0,BRED,2017-11-29
12573,0,BRED,2017-11-29
12574,0,BRED,2017-11-30
12575,0,BRED,2017-12-01
12576,0,BRED,2017-12-01
12578,0,BRED,2017-12-01
12579,0,BRED,2017-12-01
12581,0,BRED,2017-12-03
12582,0,BRED,2017-12-03
12583,0,BRED,2017-12-03
12584,0,BRED,2017-12-03
12585,0,BRED,2017-12-04
12586,0,BRED,2017-12-04
12587,0,BRED,2017-12-04
12588,0,BRED,2017-12-05
12589,0,BRED,2017-12-05
12590,0,BRED,2017-12-06
12591,0,BRED,2017-12-07
12592,0,BRED,2017-12-07
12594,0,BRED,2017-12-07
12596,0,BRED,2017-12-07
12597,0,BRED,2017-12-09
12598,0,BRED,2017-12-09
12600,0,BRED,2017-12-09
12601,0,BRED,2017-12-09
12603,0,BRED,2017-12-10
12604,0,BRED,2017-12-10
12605,0,BRED,2017-12-10
12606,0,BRED,2017-12-11
12607,0,BRED,2017-12-12
12609,0,BRED,2017-12-13
12610,0,BRED,2017-12-14
12611,0,BRED,2017-12-15
12612,0,BRED,2017-12-16
12613,0,BRED,2017-12-16
12615,0,BRED,2017-12-18
12616,0,BRED,2017-12-18
12618,0,BRED,2017-12-19
12619,0,BRED,2017-12-20
12621,0,BRED,2017-12-20
12622,0,BRED,2017-12-20
12623,0,BRED,2017-12-21
12624,0,BRED,2017-12-21
12626,0,BRED,2017-12-22
12628,0,BRED,2017-12-24
12629,0,BRED,2017-12-24
12630,0,BRED,2017-12-24
12632,0,BRED,2017-12-24
12633,0,BRED,2017-12-25
12634,0,BRED,2017-12-25
12635,0,BRED,2017-12-25
12637,0,BRED,2017-12-25
12638,0,BRED,2017-12-26
12639,0,BRED,2017-12-26
12640,0,BRED,2017-12-26
12642,0,BRED,2017-12-27
12643,0,BRED,2017-12-26
12644,0,BRED,2017-12-26
12645,0,BRED,2017-12-27
12646,0,BRED,2017-12-27
12647,0,BRED,2017-12-27
12648,0,BRED,2017-12-27
12650,0,BRED,2017-12-29
12651,0,BRED,2017-12-30
12653,0,BRED,2017-12-30
12654,0,BRED,2017-12-30
12656,0,BRED,2018-01-01
12659,0,BRED,2018-01-01
12660,0,BRED,2018-01-01
12662,0,BRED,2018-01-01
12663,0,BRED,2018-01-03
12665,0,BRED,2018-01-03
12666,0,BRED,2018-01-03
12668,0,BRED,2018-01-03
12669,0,BRED,2018-01-03
12670,0,BRED,2018-01-03
12671,0,BRED,2018-01-04
12672,0,BRED,2018-01-04
12675,0,BRED,2018-01-06
12676,0,BRED,2018-01-06
12677,0,BRED,2018-01-06
12678,0,BRED,2018-01-06
12679,0,BRED,2018-01-06
12682,0,BRED,2018-01-07
12683,0,BRED,2018-01-07
12684,0,BRED,2018-01-08
12685,0,BRED,2018-01-08
12687,0,BRED,2018-01-08
12689,0,BRED,2018-01-09
12690,0,BRED,2018-01-09
12691,0,BRED,2018-01-09
12692,0,BRED,2018-01-10
12693,0,BRED,2018-01-10
12695,0,BRED,2018-01-11
12696,0,BRED,2018-01-11
12697,0,BRED,2018-01-11
12698,0,BRED,2018-01-11
12699,0,BRED,2018-01-12
12700,0,BRED,2018-01-12
12703,0,BRED,2018-01-13
12704,0,BRED,2018-01-13
12705,0,BRED,2018-01-13
12706,0,BRED,2018-01-13
12708,0,BRED,2018-01-14
12709,0,BRED,2018-01-14
12710,0,BRED,2018-01-14
12711,0,BRED,2018-01-15
12713,0,BRED,2018-01-15
12714,0,BRED,2018-01-16
12716,0,BRED,2018-01-16
12717,0,BRED,2018-01-16
12718,0,BRED,2018-01-16
12719,0,BRED,2018-01-16
12720,0,BRED,2018-01-17
12721,0,BRED,2018-01-17
12722,0,BRED,2018-01-17
12723,0,BRED,2018-01-18
12724,0,BRED,2018-01-17
12726,0,BRED,2018-01-18
12728,0,BRED,2018-01-18
12729,0,BRED,2018-01-18
12730,0,BRED,2018-01-19
12731,0,BRED,2018-01-21
12732,0,BRED,2018-01-21
12733,0,BRED,2018-01-21
12734,0,BRED,2018-01-21
12735,0,BRED,2018-01-21
12736,0,BRED,2018-01-21
12737,0,BRED,2018-01-21
12738,0,BRED,2018-01-21
12740,0,BRED,2018-01-23
12742,0,BRED,2018-01-24
12743,0,BRED,2018-01-24
12744,0,BRED,2018-01-24
12745,0,BRED,2018-01-24
12746,0,BRED,2018-01-24
12747,0,BRED,2018-01-25
12748,0,BRED,2018-01-25
12750,0,BRED,2018-01-26
12752,0,BRED,2018-01-27
12754,0,BRED,2018-01-28
12756,0,BRED,2018-01-29
12758,0,BRED,2018-01-30
12759,0,BRED,2018-01-30
12760,0,BRED,2018-02-01
12761,0,BRED,2018-02-01
12762,0,BRED,2018-02-01
12763,0,BRED,2018-02-03
12764,0,BRED,2018-02-04
12765,0,BRED,2018-02-04
12766,0,BRED,2018-02-04
12767,0,BRED,2018-02-04
12770,0,BRED,2018-02-04
12771,0,BRED,2018-02-05
12772,0,BRED,2018-02-05
12773,0,BRED,2018-02-05
12774,0,BRED,2018-02-07
12775,0,BRED,2018-02-07
12776,0,BRED,2018-02-07
12777,0,BRED,2018-02-07
12778,0,BRED,2018-02-07
12779,0,BRED,2018-02-08
12780,0,BRED,2018-02-08
12781,0,BRED,2018-02-09
12782,0,BRED,2018-02-09
12783,0,BRED,2018-02-10
12784,0,BRED,2018-02-10
12786,0,BRED,2018-02-11
12787,0,BRED,2018-02-11
12789,0,BRED,2018-02-12
12790,0,BRED,2018-02-12
12791,0,BRED,2018-02-12
12792,0,BRED,2018-02-12
12794,0,BRED,2018-02-13
12795,0,BRED,2018-02-14
12796,0,BRED,2018-02-14
12797,0,BRED,2018-02-15
12798,0,BRED,2018-02-15
12800,0,BRED,2018-02-17
12801,0,BRED,2018-02-17
12802,0,BRED,2018-02-17
12803,0,BRED,2018-02-18
12806,0,BRED,2018-02-18
12809,0,BRED,2018-02-19
12810,0,BRED,2018-02-19
12811,0,BRED,2018-02-19
12812,0,BRED,2018-02-20
12813,0,BRED,2018-02-20
12814,0,BRED,2018-02-20
12816,0,BRED,2018-02-21
12817,0,BRED,2018-02-21
12818,0,BRED,2018-02-21
12819,0,BRED,2018-02-22
12823,0,BRED,2018-02-25
12825,0,BRED,2018-02-25
12831,0,BRED,2018-02-27
12833,0,BRED,2018-02-27
12836,0,BRED,2018-02-28
12838,0,BRED,2018-03-01
12839,0,BRED,2018-03-01
12844,0,BRED,2018-03-03
12845,0,BRED,2018-03-03
12846,0,BRED,2018-03-03
12847,0,BRED,2018-03-03
12848,0,BRED,2018-03-03
12849,0,BRED,2018-03-04
12850,0,BRED,2018-03-04
12852,0,BRED,2018-03-04
12853,0,BRED,2018-03-05
12854,0,BRED,2018-03-05
12855,0,BRED,2018-03-05
12856,0,BRED,2018-03-05
12857,0,BRED,2018-03-07
12858,0,BRED,2018-03-07
12859,0,BRED,2018-03-07
12860,0,BRED,2018-03-07
12861,0,BRED,2018-03-08
12862,0,BRED,2018-03-08
12863,0,BRED,2018-03-08
12864,0,BRED,2018-03-09
12865,0,BRED,2018-03-10
12867,0,BRED,2018-03-11
12868,0,BRED,2018-03-11
12869,0,BRED,2018-03-11
12871,0,BRED,2018-03-12
12873,0,BRED,2018-03-13
12874,0,BRED,2018-03-13
12875,0,BRED,2018-03-13
12878,0,BRED,2018-03-15
12879,0,BRED,2018-03-15
12880,0,BRED,2018-03-17
12882,0,BRED,2018-03-17
12883,0,BRED,2018-03-17
12884,0,BRED,2018-03-18
12885,0,BRED,2018-03-17
12886,0,BRED,2018-03-18
12888,0,BRED,2018-03-18
12889,0,BRED,2018-03-19
12890,0,BRED,2018-03-22
12891,0,BRED,2018-03-22
12892,0,BRED,2018-03-22
12894,0,BRED,2018-03-22
12895,0,BRED,2018-03-24
12897,0,BRED,2018-03-25
12898,0,BRED,2018-03-26
12899,0,BRED,2018-03-29
12901,0,BRED,2018-03-30
12903,0,BRED,2018-03-31
12905,0,BRED,2018-04-01
12906,0,BRED,2018-04-01
12907,0,BRED,2018-04-01
12908,0,BRED,2018-04-02
12909,0,BRED,2018-04-03
12910,0,BRED,2018-04-03
12911,0,BRED,2018-04-04
12913,0,BRED,2018-04-04
12916,0,BRED,2018-04-06
12917,0,BRED,2018-04-06
12920,0,BRED,2018-04-08
12921,0,BRED,2018-04-09
12923,0,BRED,2018-04-09
12924,0,BRED,2018-04-11
12926,0,BRED,2018-04-12
12927,0,BRED,2018-04-13
12928,0,BRED,2018-04-13
12929,0,BRED,2018-04-14
12930,0,BRED,2018-04-15
12931,0,BRED,2018-04-15
12933,0,BRED,2018-04-15
12936,0,BRED,2018-04-17
12937,0,BRED,2018-04-17
12939,0,BRED,2018-04-18
12941,0,BRED,2018-04-20
12942,0,BRED,2018-04-20
12943,0,BRED,2018-04-21
12944,0,BRED,2018-04-21
12945,0,BRED,2018-04-22
12946,0,BRED,2018-04-22
12947,0,BRED,2018-04-22
12948,0,BRED,2018-04-22
12949,0,BRED,2018-04-22
12950,0,BRED,2018-04-22
12951,0,BRED,2018-04-22
12952,0,BRED,2018-04-22
12953,0,BRED,2018-04-22
12954,0,BRED,2018-04-22
12956,0,BRED,2018-04-22
12957,0,BRED,2018-04-23
12958,0,BRED,2018-04-23
12959,0,BRED,2018-04-23
12960,0,BRED,2018-04-24
12961,0,BRED,2018-04-24
12962,0,BRED,2018-04-25
12963,0,BRED,2018-04-25
12964,0,BRED,2018-04-25
12965,0,BRED,2018-04-25
12966,0,BRED,2018-04-25
12967,0,BRED,2018-04-25
12968,0,BRED,2018-04-26
12970,0,BRED,2018-04-26
12971,0,BRED,2018-04-26
12972,0,BRED,2018-04-26
12973,0,BRED,2018-04-27
12974,0,BRED,2018-04-27
12975,0,BRED,2018-04-28
12976,0,BRED,2018-04-28
12977,0,BRED,2018-04-28
12978,0,BRED,2018-04-28
12979,0,BRED,2018-04-29
12980,0,BRED,2018-04-29
12981,0,BRED,2018-04-29
12982,0,BRED,2018-04-30
12983,0,BRED,2018-05-01
12984,0,BRED,2018-05-01
12985,0,BRED,2018-05-01
12986,0,BRED,2018-05-01
12988,0,BRED,2018-05-02
12989,0,BRED,2018-05-03
12991,0,BRED,2018-05-04
12992,0,BRED,2018-05-04
12993,0,BRED,2018-05-04
12994,0,BRED,2018-05-04
12996,0,BRED,2018-05-06
12997,0,BRED,2018-05-06
12998,0,BRED,2018-05-06
12999,0,BRED,2018-05-06
13000,0,BRED,2018-05-07
13001,0,BRED,2018-05-07
13002,0,BRED,2018-05-07
13003,0,BRED,2018-05-08
13004,0,BRED,2018-05-08
13005,0,BRED,2018-05-08
13006,0,BRED,2018-05-08
13008,0,BRED,2018-05-09
13009,0,BRED,2018-05-09
13010,0,BRED,2018-05-09
13011,0,BRED,2018-05-09
13012,0,BRED,2018-05-10
13014,0,BRED,2018-05-10
13015,0,BRED,2018-05-11
13016,0,BRED,2018-05-11
13017,0,BRED,2018-05-12
13018,0,BRED,2018-05-12
13020,0,BRED,2018-05-12
13021,0,BRED,2018-05-12
13022,0,BRED,2018-05-13
13023,0,BRED,2018-05-13
13024,0,BRED,2018-05-13
13026,0,BRED,2018-05-13
13027,0,BRED,2018-05-13
13028,0,BRED,2018-05-15
13029,0,BRED,2018-05-15
13030,0,BRED,2018-05-15
13031,0,BRED,2018-05-15
13035,0,BRED,2018-05-16
13036,0,BRED,2018-05-16
13037,0,BRED,2018-05-16
13039,0,BRED,2018-05-17
13040,0,BRED,2018-05-17
13041,0,BRED,2018-05-17
13042,0,BRED,2018-05-19
13043,0,BRED,2018-05-19
13044,0,BRED,2018-05-19
13045,0,BRED,2018-05-19
13046,0,BRED,2018-05-19
13047,0,BRED,2018-05-19
13048,0,BRED,2018-05-19
13049,0,BRED,2018-05-19
13050,0,BRED,2018-05-20
13051,0,BRED,2018-05-20
13052,0,BRED,2018-05-20
13053,0,BRED,2018-05-20
13054,0,BRED,2018-05-20
13055,0,BRED,2018-05-21
13056,0,BRED,2018-05-21
13057,0,BRED,2018-05-21
13058,0,BRED,2018-05-22
13061,0,BRED,2018-05-22
13062,0,BRED,2018-05-22
13064,0,BRED,2018-05-23
13066,0,BRED,2018-05-23
13067,0,BRED,2018-05-23
13068,0,BRED,2018-05-23
13069,0,BRED,2018-05-24
13070,0,BRED,2018-05-25
13071,0,BRED,2018-05-25
13073,0,BRED,2018-05-27
13074,0,BRED,2018-05-27
13075,0,BRED,2018-05-27
13076,0,BRED,2018-05-27
13077,0,BRED,2018-05-28
13078,0,BRED,2018-05-28
13079,0,BRED,2018-05-28
13080,0,BRED,2018-05-29
13081,0,BRED,2018-05-29
13083,0,BRED,2018-05-29
13084,0,BRED,2018-05-29
13085,0,BRED,2018-05-29
13089,0,BRED,2018-05-31
13090,0,BRED,2018-05-31
13091,0,BRED,2018-06-01
13092,0,BRED,2018-06-02
13093,0,BRED,2018-06-03
13094,0,BRED,2018-06-03
13095,0,BRED,2018-06-03
13097,0,BRED,2018-06-03
13098,0,BRED,2018-06-03
13100,0,BRED,2018-06-03
13102,0,BRED,2018-06-04
13103,0,BRED,2018-06-04
13104,0,BRED,2018-06-04
13105,0,BRED,2018-06-04
13106,0,BRED,2018-06-04
13107,0,BRED,2018-06-05
13108,0,BRED,2018-06-05
13109,0,BRED,2018-06-06
13110,0,BRED,2018-06-06
13111,0,BRED,2018-06-06
13113,0,BRED,2018-06-07
13114,0,BRED,2018-06-07
13115,0,BRED,2018-06-07
13116,0,BRED,2018-06-09
13117,0,BRED,2018-06-09
13118,0,BRED,2018-06-09
13119,0,BRED,2018-06-09
13121,0,BRED,2018-06-10
13123,0,BRED,2018-06-10
13124,0,BRED,2018-06-10
13125,0,BRED,2018-06-10
13126,0,BRED,2018-06-11
13129,0,BRED,2018-06-12
13130,0,BRED,2018-06-12
13131,0,BRED,2018-06-12
13132,0,BRED,2018-06-12
13133,0,BRED,2018-06-12
13134,0,BRED,2018-06-13
13135,0,BRED,2018-06-13
13136,0,BRED,2018-06-14
13137,0,BRED,2018-06-14
13138,0,BRED,2018-06-15
13141,0,BRED,2018-06-15
13142,0,BRED,2018-06-15
13143,0,BRED,2018-06-15
13144,0,BRED,2018-06-15
13145,0,BRED,2018-06-16
13146,0,BRED,2018-06-16
13147,0,BRED,2018-06-16
13148,0,BRED,2018-06-17
13149,0,BRED,2018-06-18
13150,0,BRED,2018-06-18
13151,0,BRED,2018-06-19
13152,0,BRED,2018-06-20
13153,0,BRED,2018-06-20
13154,0,BRED,2018-06-20
13155,0,BRED,2018-06-21
13157,0,BRED,2018-06-21
13158,0,BRED,2018-06-22
13160,0,BRED,2018-06-22
13161,0,BRED,2018-06-23
13162,0,BRED,2018-06-23
13163,0,BRED,2018-06-23
13164,0,BRED,2018-06-24
13165,0,BRED,2018-06-24
13166,0,BRED,2018-06-25
13167,0,BRED,2018-06-26
13170,0,BRED,2018-06-29
13172,0,BRED,2018-06-29
13173,0,BRED,2018-06-30
13174,0,BRED,2018-06-30
13177,0,BRED,2018-06-30
13178,0,BRED,2018-07-01
13180,0,BRED,2018-07-01
13182,0,BRED,2018-07-02
13183,0,BRED,2018-07-02
13184,0,BRED,2018-07-03
13186,0,BRED,2018-07-03
13188,0,BRED,2018-07-05
13189,0,BRED,2018-07-08
13190,0,BRED,2018-07-08
13192,0,BRED,2018-07-10
13194,0,BRED,2018-07-11
13195,0,BRED,2018-07-11
13196,0,BRED,2018-07-11
13197,0,BRED,2018-07-11
13198,0,BRED,2018-07-12
13199,0,BRED,2018-07-12
13200,0,BRED,2018-07-16
13201,0,BRED,2018-07-16
13202,0,BRED,2018-07-17
13204,0,BRED,2018-07-19
13205,0,BRED,2018-07-19
13206,0,BRED,2018-07-20
13207,0,BRED,2018-07-20
13208,0,BRED,2018-07-20
13209,0,BRED,2018-07-20
13210,0,BRED,2018-07-21
13214,0,BRED,2018-07-25
13215,0,BRED,2018-07-25
13216,0,BRED,2018-07-26
13218,0,BRED,2018-07-26
13219,0,BRED,2018-07-26
13220,0,BRED,2018-07-26
13221,0,BRED,2018-07-26
13222,0,BRED,2018-07-27
13223,0,BRED,2018-07-28
13224,0,BRED,2018-07-28
13226,0,BRED,2018-07-29
13227,0,BRED,2018-07-29
13228,0,BRED,2018-07-30
13229,0,BRED,2018-07-30
13230,0,BRED,2018-07-30
13231,0,BRED,2018-07-30
13233,0,BRED,2018-07-31
13234,0,BRED,2018-08-03
13235,0,BRED,2018-08-03
13236,0,BRED,2018-08-03
13237,0,BRED,2018-08-04
13239,0,BRED,2018-08-04
13241,0,BRED,2018-08-04
13242,0,BRED,2018-08-05
13243,0,BRED,2018-08-06
13245,0,BRED,2018-08-06
13246,0,BRED,2018-08-06
13247,0,BRED,2018-08-08
13249,0,BRED,2018-08-08
13250,0,BRED,2018-08-08
13251,0,BRED,2018-08-08
13252,0,BRED,2018-08-08
13253,0,BRED,2018-08-09
13254,0,BRED,2018-08-09
13255,0,BRED,2018-08-10
13256,0,BRED,2018-08-10
13257,0,BRED,2018-08-10
13258,0,BRED,2018-08-10
13259,0,BRED,2018-08-10
13260,0,BRED,2018-08-11
13261,0,BRED,2018-08-11
13262,0,BRED,2018-08-12
13263,0,BRED,2018-08-12
13264,0,BRED,2018-08-12
13265,0,BRED,2018-08-12
13266,0,BRED,2018-08-13
13268,0,BRED,2018-08-13
13269,0,BRED,2018-08-14
13270,0,BRED,2018-08-15
13271,0,BRED,2018-08-15
13272,0,BRED,2018-08-15
13273,0,BRED,2018-08-15
13274,0,BRED,2018-08-15
13275,0,BRED,2018-08-17
13276,0,BRED,2018-08-17
13277,0,BRED,2018-08-17
13278,0,BRED,2018-08-17
13279,0,BRED,2018-08-17
13280,0,BRED,2018-08-18
13281,0,BRED,2018-08-18
13282,0,BRED,2018-08-19
13283,0,BRED,2018-08-19
13285,0,BRED,2018-08-20
13286,0,BRED,2018-08-20
13287,0,BRED,2018-08-20
13288,0,BRED,2018-08-20
13290,0,BRED,2018-08-21
13292,0,BRED,2018-08-22
13293,0,BRED,2018-08-22
13294,0,BRED,2018-08-23
13295,0,BRED,2018-08-24
13299,0,BRED,2018-08-26
13300,0,BRED,2018-08-26
13301,0,BRED,2018-08-27
13302,0,BRED,2018-08-27
13304,0,BRED,2018-08-28
13305,0,BRED,2018-08-29
13307,0,BRED,2018-08-29
13309,0,BRED,2018-08-30
13311,0,BRED,2018-08-31
13312,0,BRED,2018-08-31
13313,0,BRED,2018-08-31
13315,0,BRED,2018-09-01
13316,0,BRED,2018-09-01
13317,0,BRED,2018-09-02
13318,0,BRED,2018-09-01
13319,0,BRED,2018-09-01
13320,0,BRED,2018-09-02
13322,0,BRED,2018-09-03
13324,0,BRED,2018-09-03
13325,0,BRED,2018-09-04
13326,0,BRED,2018-09-04
13327,0,BRED,2018-09-04
13329,0,BRED,2018-09-06
13330,0,BRED,2018-09-06
13331,0,BRED,2018-09-06
13332,0,BRED,2018-09-06
13333,0,BRED,2018-09-07
13334,0,BRED,2018-09-08
13335,0,BRED,2018-09-08
13336,0,BRED,2018-09-08
13337,0,BRED,2018-09-08
13338,0,BRED,2018-09-09
13339,0,BRED,2018-09-09
13340,0,BRED,2018-09-09
13342,0,BRED,2018-09-10
13343,0,BRED,2018-09-10
13344,0,BRED,2018-09-10
13345,0,BRED,2018-09-11
13346,0,BRED,2018-09-11
13347,0,BRED,2018-09-11
13348,0,BRED,2018-09-12
13349,0,BRED,2018-09-12
13350,0,BRED,2018-09-12
13351,0,BRED,2018-09-12
13352,0,BRED,2018-09-13
13354,0,BRED,2018-09-15
13355,0,BRED,2018-09-15
13357,0,BRED,2018-09-16
13358,0,BRED,2018-09-17
13359,0,BRED,2018-09-17
13360,0,BRED,2018-09-17
13361,0,BRED,2018-09-18
13362,0,BRED,2018-09-18
13363,0,BRED,2018-09-18
13364,0,BRED,2018-09-18
13365,0,BRED,2018-09-18
13366,0,BRED,2018-09-18
13367,0,BRED,2018-09-19
13370,0,BRED,2018-09-21
13371,0,BRED,2018-09-21
13372,0,BRED,2018-09-21
13373,0,BRED,2018-09-21
13374,0,BRED,2018-09-22
13375,0,BRED,2018-09-22
13376,0,BRED,2018-09-23
13377,0,BRED,2018-09-24
13378,0,BRED,2018-09-24
13379,0,BRED,2018-09-24
13380,0,BRED,2018-09-25
13381,0,BRED,2018-09-25
13382,0,BRED,2018-09-25
13383,0,BRED,2018-09-25
13384,0,BRED,2018-09-26
13385,0,BRED,2018-09-27
13386,0,BRED,2018-09-28
13388,0,BRED,2018-09-29
13389,0,BRED,2018-09-29
13390,0,BRED,2018-09-29
13391,0,BRED,2018-09-29
13392,0,BRED,2018-09-30
13393,0,BRED,2018-09-30
13394,0,BRED,2018-10-01
13395,0,BRED,2018-10-01
13396,0,BRED,2018-10-03
13397,0,BRED,2018-10-03
13398,0,BRED,2018-10-03
13399,0,BRED,2018-10-03
13400,0,BRED,2018-10-03
13401,0,BRED,2018-10-03
13402,0,BRED,2018-10-05
13404,0,BRED,2018-10-06
13405,0,BRED,2018-10-06
13406,0,BRED,2018-10-07
13407,0,BRED,2018-10-07
13408,0,BRED,2018-10-08
13409,0,BRED,2018-10-08
13411,0,BRED,2018-10-09
13412,0,BRED,2018-10-10
13413,0,BRED,2018-10-10
13414,0,BRED,2018-10-10
13415,0,BRED,2018-10-10
13416,0,BRED,2018-10-11
13417,0,BRED,2018-10-11
13418,0,BRED,2018-10-12
13419,0,BRED,2018-10-12
13420,0,BRED,2018-10-13
13421,0,BRED,2018-10-13
13422,0,BRED,2018-10-13
13423,0,BRED,2018-10-13
13424,0,BRED,2018-10-13
13425,0,BRED,2018-10-14
13426,0,BRED,2018-10-14
13427,0,BRED,2018-10-15
13428,0,BRED,2018-10-15
13429,0,BRED,2018-10-15
13430,0,BRED,2018-10-15
13431,0,BRED,2018-10-15
13432,0,BRED,2018-10-15
13433,0,BRED,2018-10-16
13434,0,BRED,2018-10-16
13437,0,BRED,2018-10-17
